PSNR_RRGB
49.19288254
50.28552246
48.18024445
52.21611404
52.37216187
50.91619492
51.63682938
49.13673782
50.91811371
52.00889587
49.13551712
50.67994690
51.55496216
47.39454651
51.15074158
50.34361267
52.33514404
48.15799332
48.28630447
47.65430832
51.75171661
52.04457855
52.51409912
52.50211716
51.98654938
47.47131348
52.13374329
48.62899399
48.88184357
51.43241119
51.19676971
49.89820480
52.46260834
47.58331299
51.39835358
48.54564285
52.30516052
52.52784729
50.92693710
47.79306030
49.75412750
48.67269135
50.87287140
51.03552246
52.08853912
52.08269501
51.93210602
48.59259796
52.70199585
51.40608978
48.51433563
48.38899994
50.51869965
48.63369370
48.74453735
47.48530960
52.89200592
48.22689438
50.87044525
51.42915726
48.98294449
51.23033142
49.31991959
49.27536392
50.51650620
50.83385849
52.83032990
50.49733734
49.22896576
51.85666656
50.91100311
52.31319427
53.05053329
51.08638382
48.17671204
51.42946243
51.18473053
52.20325851
55.82376862
52.52011108
52.53742218
53.01026917
52.72428131
52.51726151
49.34710693
52.79790878
53.00023651
49.18985367
48.48385620
52.34188461
52.24924088
48.86119461
53.00771713
48.58921432
51.67464447
50.34135818
51.31816101
50.31481934
48.54388428
51.25537491
48.64326477
50.66480255
50.76381302
50.68176270
50.85447311
48.21972275
52.03116989
51.29294586
51.15457916
50.63663101
48.12525177
47.49148560
51.33863068
50.72833252
51.20208740
51.35797882
50.67552948
50.93082809
50.42617798
51.56975555
51.10424042
51.23585129
49.39662170
48.13375854
51.43223190
50.98174286
51.53579712
50.43764496
48.35463715
47.63620758
51.18207932
49.69746017
48.80817795
52.22713089
50.08308029
49.20606232
50.78451157
50.63727951
50.62643433
50.78812027
47.55894089
49.29538727
50.70289993
50.99406433
52.08107758
48.86492157
51.78055573
51.38866043
48.35769272
47.38361740
51.07826233
51.72653961
52.10873032
51.31084824
48.14537048
50.96860504
51.85928345
51.01566315
50.16085815
49.98220825
53.06012726
50.99665070
52.68927002
51.54399872
51.78569031
51.72803497
48.76626968
48.41996002
49.45849609
51.29916763
47.73746109
48.07166290
51.43779755
49.08681870
51.95034790
47.92005920
52.00362396
48.44610596
50.49615860
51.56669617
53.01309967
51.39587402
48.19568634
47.17001343
47.92850876
52.91650391
48.55928421
47.78991318
52.65280914
47.96270752
48.66380310
50.50133133
48.89871216
51.07867813
48.64898682
48.07498550
51.68528748
47.36705399
49.43458557
51.61292267
47.88905716
49.52821350
51.28642273
48.90905762
52.23546600
47.33042145
51.51619339
50.56462860
50.90377045
50.44736862
48.53118896
50.70619202
50.73442459
48.40958405
51.96883392
50.30694962
48.08453369
51.62628937
50.39173889
51.36353302
50.79788971
51.49459076
51.77689362
51.16306686
51.65249252
48.38418961
51.30613708
50.76529694
51.47021866
48.41466522
49.57059860
51.48233414
51.87954712
52.20315552
49.20653915
48.61663055
48.99610901
51.17648315
48.10310364
48.30094147
48.02925491
51.60936356
48.41104507
48.77339172
47.87897110
51.11755371
48.54553604
51.54841614
50.99990463
50.83990479
49.94884109
51.26581192
50.94963837
51.64961243
51.63838959
51.13643646
51.16454697
51.10488129
52.37607574
51.56383133
51.88078308
48.49159241
48.29878998
50.42522430
51.82641983
48.21491623
51.36497879
50.68542480
51.97929764
51.76742935
49.84430313
51.00754547
48.67115402
51.83513260
52.57462311
49.10582733
51.90908432
49.07228851
50.94499588
50.85800552
51.62672043
51.72622299
51.58456802
47.31441116
50.04688263
47.88003922
48.86466980
50.72103119
51.86613083
51.26465225
48.99736404
48.08800125
49.31369019
47.85506821
48.62800980
48.70751953
48.44156265
51.27124786
50.65615845
51.59442902
48.74580002
51.34137726
50.50712204
47.22272873
47.61615753
47.23353577
51.97388077
47.30108261
51.29682922
51.94661713
48.68750763
48.33003235
47.40189362
51.27604675
51.61753082
51.26792526
48.25537109
51.72618103
51.41947174
51.26644135
50.91179657
49.07732391
51.42966843
51.96606064
48.19701385
48.77164459
49.07145691
51.47302246
51.42381668
50.64073181
53.11343384
52.76612091
52.37513733
49.22603989
51.95915604
51.23257446
49.96300125
49.16246796
51.61921692
48.76264191
49.62275696
51.43997192
51.12657928
51.56215286
50.89379120
51.10376358
51.08512115
51.94401169
49.13030243
52.07867050
51.40697479
51.34137726
52.76041412
47.72348785
52.22434616
47.67132187
50.59118652
51.23722076
47.95721054
51.14393616
52.91705322
51.59803391
50.87980652
51.13801575
52.61006927
49.33546448
52.45748138
48.68684769
50.21960449
51.18047714
51.61713028
52.81621933
52.69093323
48.36837387
51.52891159
51.45897293
52.04605103
50.80899811
51.24537659
46.68438721
49.14049149
47.42187881
48.89217377
50.10148621
51.24871826
50.99949646
48.64412689
50.22307968
51.72325897
51.04963684
47.36590958
51.30538940
51.52048111
47.50450134
47.65320206
48.80275345
50.66873550
51.75620270
48.18176651
51.37611389
48.97891617
51.85894012
48.26921463
52.05385208
51.41807556
51.62261200
50.19544601
51.04771423
51.38835144
51.02645111
51.77606583
50.97386169
52.35647202
50.62813187
47.30328369
50.59885406
51.22607803
50.22609711
49.85153580
51.86249542
50.52940369
50.03028488
52.18078995
47.21229553
49.56745529
